Argus v5 (macro + geo-mean K-fold + event delay + slippage) — run v5, budget 10 min, seed 42

Data: 3951 bars, 71 curated events, 3951 macro rows
Train: 2010-08-18 → 2022-12-31 (2602 bars, 7.1yr)
Test:  2023-01-01 → 2026-09-10 (1349 bars, 3.7yr)
Precomputed: indicators + event-state (1d delay) + macro state

Buy-hold train: $1000 → $236320000
Buy-hold test:  $1000 → $4702

K-fold: 4 folds within train slice
  Fold 0: 2010-08-18 → 2017-08-27 (650 bars)
  Fold 1: 2017-08-28 → 2019-06-08 (650 bars)
  Fold 2: 2019-06-09 → 2021-03-19 (650 bars)
  Fold 3: 2021-03-20 → 2022-12-31 (652 bars)

Gen    1 | fit   1.116 | fold Calmar  3.67/ 5.25/ 1.70/ 0.05 | fold DD  4/ 0/ 3/ 1%
Gen 3011 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3016 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3021 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3026 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3031 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3036 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3041 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3046 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3051 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3056 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3061 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3066 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3071 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3076 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3081 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3086 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3091 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3096 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3101 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3106 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3111 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3116 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3121 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3126 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3131 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3136 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3141 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3146 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3151 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3156 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3161 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3166 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3171 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3176 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3181 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3186 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3191 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3196 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3201 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3206 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3211 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3216 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3221 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3226 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3231 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3236 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3241 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3246 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3251 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3256 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3261 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3266 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3271 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3276 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3281 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3286 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3291 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3296 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3301 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3306 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3311 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3316 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3321 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3326 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3331 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3336 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3341 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3346 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3351 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3356 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3361 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3366 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3371 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3376 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3381 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3386 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3391 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3396 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3401 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3406 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3411 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3416 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3421 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3426 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3431 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3436 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3441 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3446 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3451 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3456 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3461 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3466 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3471 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3476 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3481 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3486 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3491 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3496 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3501 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3506 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3511 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3516 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3521 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3526 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3531 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3536 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3541 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3546 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3551 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3556 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3561 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3566 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3571 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3576 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3581 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3586 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3591 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3596 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3601 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3606 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3611 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3616 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3621 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3626 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3631 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3636 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3641 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3646 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3651 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3656 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3661 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3666 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3671 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3676 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3681 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3686 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3691 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3696 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3701 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3706 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3711 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3716 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3721 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3726 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3731 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3736 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3741 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3746 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3751 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3756 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3761 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3766 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3771 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3776 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3781 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3786 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3791 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3796 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3801 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3806 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3811 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3816 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3821 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3826 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3831 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3836 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3841 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3846 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3851 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3856 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3861 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3866 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3871 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3876 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3881 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3886 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3891 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3896 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3901 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3906 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3911 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3916 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3921 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3926 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3931 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3936 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3941 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3946 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3951 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3956 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3961 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3966 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3971 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3976 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3981 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3986 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3991 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3996 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 4001 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 4006 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 4011 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 4016 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 4021 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 4026 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 4031 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 4036 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 4041 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 4046 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 4051 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 4056 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 4061 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 4066 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
